,STREET_TICKER,ASOF_DATE,CALL_TYPE,CASHFLOW_DATE,INTEREST,PRINCIPAL,CASHFLOW
0,TLT,2021-12-31,WORST,2022-01-06,0.0,-8547.289,-8547.289
1,TLT,2021-12-31,WORST,2022-02-15,1095100.147,0.0,1095100.147
2,TLT,2021-12-31,WORST,2022-05-16,572261.278,0.0,572261.278
3,TLT,2021-12-31,WORST,2022-08-15,1095100.147,0.0,1095100.147
4,TLT,2021-12-31,WORST,2022-11-15,572261.278,0.0,572261.278
5,TLT,2021-12-31,WORST,2023-02-15,1095100.147,0.0,1095100.147
6,TLT,2021-12-31,WORST,2023-05-15,572261.278,0.0,572261.278
7,TLT,2021-12-31,WORST,2023-08-15,1095100.147,0.0,1095100.147
8,TLT,2021-12-31,WORST,2023-11-15,572261.278,0.0,572261.278
9,TLT,2021-12-31,WORST,2024-02-15,1095100.147,0.0,1095100.147
10,TLT,2021-12-31,WORST,2024-05-15,572261.278,0.0,572261.278
11,TLT,2021-12-31,WORST,2024-08-15,1095100.147,0.0,1095100.147
12,TLT,2021-12-31,WORST,2024-11-15,572261.278,0.0,572261.278
13,TLT,2021-12-31,WORST,2025-02-18,1095100.147,0.0,1095100.147
14,TLT,2021-12-31,WORST,2025-05-15,572261.278,0.0,572261.278
15,TLT,2021-12-31,WORST,2025-08-15,1095100.147,0.0,1095100.147
16,TLT,2021-12-31,WORST,2025-11-17,572261.278,0.0,572261.278
17,TLT,2021-12-31,WORST,2026-02-17,1095100.147,0.0,1095100.147
18,TLT,2021-12-31,WORST,2026-05-15,572261.278,0.0,572261.278
19,TLT,2021-12-31,WORST,2026-08-17,1095100.147,0.0,1095100.147
20,TLT,2021-12-31,WORST,2026-11-16,572261.278,0.0,572261.278
21,TLT,2021-12-31,WORST,2027-02-16,1095100.147,0.0,1095100.147
22,TLT,2021-12-31,WORST,2027-05-17,572261.278,0.0,572261.278
23,TLT,2021-12-31,WORST,2027-08-16,1095100.147,0.0,1095100.147
24,TLT,2021-12-31,WORST,2027-11-15,572261.278,0.0,572261.278
25,TLT,2021-12-31,WORST,2028-02-15,1095100.147,0.0,1095100.147
26,TLT,2021-12-31,WORST,2028-05-15,572261.278,0.0,572261.278
27,TLT,2021-12-31,WORST,2028-08-15,1095100.147,0.0,1095100.147
28,TLT,2021-12-31,WORST,2028-11-15,572261.278,0.0,572261.278
29,TLT,2021-12-31,WORST,2029-02-15,1095100.147,0.0,1095100.147
30,TLT,2021-12-31,WORST,2029-05-15,572261.278,0.0,572261.278
31,TLT,2021-12-31,WORST,2029-08-15,1095100.147,0.0,1095100.147
32,TLT,2021-12-31,WORST,2029-11-15,572261.278,0.0,572261.278
33,TLT,2021-12-31,WORST,2030-02-15,1095100.147,0.0,1095100.147
34,TLT,2021-12-31,WORST,2030-05-15,572261.278,0.0,572261.278
35,TLT,2021-12-31,WORST,2030-08-15,1095100.147,0.0,1095100.147
36,TLT,2021-12-31,WORST,2030-11-15,572261.278,0.0,572261.278
37,TLT,2021-12-31,WORST,2031-02-18,1095100.147,0.0,1095100.147
