,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
10/2/2020,SMART GLOBAL HOLDINGS INC  144A,SGH,US83205YAA29,83205YAA2,Cayman Islands,1200000,1068,1068,USD,ISHICVT,2/11/2020,
10/2/2020,SNAP INC,SNAP,US83304AAB26,,United States,4625000,6467,6467,USD,ISHICVT,8/9/2019,
10/2/2020,SNAP INC,SNAP,US83304AAB26,,United States,250000,350,350,USD,ISHICVT,8/9/2019,
10/2/2020,SNAP INC   144A,SNAP,US83304AAC09,83304AAC0,United States,4100000,5760,5760,USD,ISHICVT,4/28/2020,
10/2/2020,SOLAREDGE TECHNOLOGIES INC 144A,SEDG,US83417MAC82,83417MAC8,United States,3000000,3585,3585,USD,ISHICVT,9/25/2020,
10/2/2020,SOUTHWEST AIRLINES CO,LUV,US844741BG22,844741BG2,United States,9100000,12166,12166,USD,ISHICVT,5/1/2020,
10/2/2020,SPLUNK INC,SPLK,US848637AC82,848637AC8,United States,4673000,6664,6664,USD,ISHICVT,9/21/2018,
10/2/2020,SPLUNK INC,SPLK,US848637AD65,848637AD6,United States,3547000,5244,5244,USD,ISHICVT,9/21/2018,
10/2/2020,SPLUNK INC 144A,SPLK,US848637AE49,848637AE4,United States,2700000,2946,2946,USD,ISHICVT,6/5/2020,
10/2/2020,SQUARE INC,SQ,US852234AD56,852234AD5,United States,3190000,7157,7157,USD,ISHICVT,5/25/2018,
10/2/2020,SQUARE INC 144A,SQ,US852234AE30,852234AE3,United States,4256000,6632,6632,USD,ISHICVT,3/5/2020,
10/2/2020,STARWOOD PROPERTY TRUST INC,STWD,US85571BAH87,85571BAH8,United States,800000,769,769,USD,ISHICVT,3/29/2017,
10/2/2020,SUNPOWER CORP,SPWR,US867652AJ85,867652AJ8,United States,865000,848,848,USD,ISHICVT,6/11/2014,
10/2/2020,SUNPOWER CORP,SPWR,US867652AL32,867652AL3,United States,1450000,1361,1361,USD,ISHICVT,12/15/2015,
10/2/2020,SUPERNUS PHARMACEUTICALS INC,SUPN,US868459AD01,,United States,1275000,1177,1177,USD,ISHICVT,3/19/2018,
10/2/2020,SYNAPTICS INCORPORATED,SYNA,US87157DAD12,87157DAD1,United States,2250000,2734,2734,USD,ISHICVT,6/26/2017,
10/2/2020,TABULA RASA HEALTHCARE INC 144A,TRHC,US873379AB75,873379AB7,United States,1314000,1258,1258,USD,ISHICVT,2/12/2019,
10/2/2020,TANDEM DIABETES CARE INC   144A,TNDM,US875372AA29,875372AA2,United States,1250000,1608,1608,USD,ISHICVT,5/15/2020,
10/2/2020,TELADOC HEALTH INC         144A,TDOC,US87918AAE55,87918AAE5,United States,4000000,5033,5033,USD,ISHICVT,5/19/2020,
10/2/2020,TELADOC INC,TDOC,US87918AAC99,87918AAC9,United States,1121000,4640,4640,USD,ISHICVT,5/8/2018,
10/2/2020,TERADYNE INC,TER,US880770AG70,880770AG7,United States,1865000,4706,4706,USD,ISHICVT,12/12/2016,
10/2/2020,TESLA INC,TSLA,US88160RAD35,88160RAD3,United States,3950000,24918,24918,USD,ISHICVT,3/22/2017,
10/2/2020,TESLA INC,TSLA,US88160RAG65,88160RAG6,United States,7440000,49821,49821,USD,ISHICVT,5/7/2019,
10/2/2020,TESLA MOTORS INC,TSLA,US88160RAC51,88160RAC5,United States,5525000,31738,31738,USD,ISHICVT,3/5/2014,
10/2/2020,TEVA PHARMACEUTICAL FINANCE CO LLC,TEVA,US88163VAE92,88163VAE9,Israel,1710000,1682,1682,USD,ISHICVT,1/31/2006,
10/2/2020,TILRAY INC,TLRY,US88688TAB61,88688TAB6,United States,1000000,430,430,USD,ISHICVT,10/10/2018,
10/2/2020,TWILIO INC,TWLO,US90138FAB85,,United States,2191000,8959,8959,USD,ISHICVT,5/17/2018,
10/2/2020,TWITTER INC,TWTR,US90184LAD47,90184LAD4,United States,3735000,3715,3715,USD,ISHICVT,9/17/2014,
10/2/2020,TWITTER INC,TWTR,US90184LAF94,90184LAF9,United States,4570000,5155,5155,USD,ISHICVT,6/11/2018,
10/2/2020,TWO HARBORS INVESTMENT CORP,TWO,US90187BAA98,90187BAA9,United States,1235000,1247,1247,USD,ISHICVT,1/19/2017,
10/2/2020,UNDER ARMOUR INC           144A,UA,US904311AB38,904311AB3,United States,2235000,2915,2915,USD,ISHICVT,5/27/2020,
10/2/2020,UNITED STATES STEEL CORP   144A,X,US912909AQ16,912909AQ1,United States,1050000,882,882,USD,ISHICVT,10/21/2019,
10/2/2020,UNITI FIBER HOLDINGS INC   144A,UNIT,US91325LAA89,91325LAA8,United States,1204000,1390,1390,USD,ISHICVT,6/28/2019,
10/2/2020,VARONIS SYSTEMS INC        144A,VRNS,US922280AA04,922280AA0,United States,1000000,1438,1438,USD,ISHICVT,5/11/2020,
10/2/2020,VEECO INSTRUMENTS INC.,VECO,US922417AD23,922417AD2,United States,725000,668,668,USD,ISHICVT,1/18/2017,
10/2/2020,VEREIT INC,VER,US02917TAB08,02917TAB0,United States,925000,940,940,USD,ISHICVT,12/10/2013,
10/2/2020,VERINT SYSTEMS INC,VRNT,US92343XAA81,92343XAA8,United States,1465000,1494,1494,USD,ISHICVT,6/18/2014,
10/2/2020,VIAVI SOLUTIONS INC,VIAV,US925550AB17,925550AB1,United States,1900000,2164,2164,USD,ISHICVT,3/3/2017,
10/2/2020,VISHAY INTERTECHNOLOGY INC.,VSH,US928298AP38,928298AP3,United States,2173000,2118,2118,USD,ISHICVT,6/12/2018,
10/2/2020,VONAGE HOLDINGS CORP,VG,US92886TAJ16,,United States,1370000,1341,1341,USD,ISHICVT,6/14/2019,
10/2/2020,WAYFAIR INC,W,US94419LAD38,,United States,2200000,5919,5919,USD,ISHICVT,11/19/2018,
10/2/2020,WAYFAIR INC,W,US94419LAF85,94419LAF8,United States,3900000,8427,8427,USD,ISHICVT,8/19/2019,
10/2/2020,WAYFAIR INC                144A,W,US94419LAL53,94419LAL5,United States,6000000,6255,6255,USD,ISHICVT,8/14/2020,
10/2/2020,WEIBO CORP,WB,US948596AC55,,China,3400000,3257,3257,USD,ISHICVT,10/30/2017,
10/2/2020,WESTERN DIGITAL CORPORATION,WDC,US958102AP07,,United States,4357000,4134,4134,USD,ISHICVT,2/13/2018,
10/2/2020,WINNEBAGO INDUSTRIES INC   144A,WGO,US974637AA88,974637AA8,United States,2175000,2411,2411,USD,ISHICVT,11/1/2019,
10/2/2020,WIX.COM LTD,WIX,US92940WAB54,92940WAB5,Israel,1886000,3520,3520,USD,ISHICVT,6/26/2018,
10/2/2020,WIX.COM LTD                144A,WIX,US92940WAC38,92940WAC3,Israel,2000000,2017,2017,USD,ISHICVT,8/13/2020,
10/2/2020,WORKDAY INC,WDAY,US98138HAF82,98138HAF8,United States,4572000,7138,7138,USD,ISHICVT,9/15/2017,
10/2/2020,WORKIVA INC,WK,US98139AAB17,,United States,725000,724,724,USD,ISHICVT,8/16/2019,
10/2/2020,WRIGHT MEDICAL GROUP INC,WMGI,US98235TAG22,98235TAG2,United States,2725000,2869,2869,USD,ISHICVT,6/28/2018,
10/2/2020,WRIGHT MEDICAL GROUP NV,WMGI,US98236JAB44,98236JAB4,Netherlands,1625000,2350,2350,USD,ISHICVT,5/20/2016,
10/2/2020,ZENDESK INC                144A,ZEN,US98936JAC53,98936JAC5,United States,4650000,5548,5548,USD,ISHICVT,6/16/2020,
10/2/2020,ZILLOW GROUP INC,Z,US98954MAB72,98954MAB7,United States,1340000,2765,2765,USD,ISHICVT,12/12/2016,
10/2/2020,ZILLOW GROUP INC,Z,US98954MAC55,98954MAC5,United States,1350000,2016,2016,USD,ISHICVT,7/3/2018,
10/2/2020,ZILLOW GROUP INC,Z,US98954MAH43,98954MAH4,United States,2000000,3638,3638,USD,ISHICVT,5/15/2020,
10/2/2020,ZILLOW GROUP INC,Z,US98954MAG69,98954MAG6,United States,1675000,4243,4243,USD,ISHICVT,9/9/2019,
10/2/2020,ZILLOW GROUP INC           144A,Z,US98954MAD39,98954MAD3,United States,3125000,7861,7861,USD,ISHICVT,9/9/2019,
10/2/2020,ZSCALER INC                144A,ZS,US98980GAA04,98980GAA0,United States,4497000,5348,5348,USD,ISHICVT,6/25/2020,
10/2/2020,ZYNGA INC,ZNGA,US98986TAB44,,United States,2586000,3328,3328,USD,ISHICVT,6/14/2019,
10/2/2020,USD CASH,USD,,,United States,-913286,-913,-913,USD,ISHICVT,1/1/1989,
10/2/2020,BLK CSH FND TREASURY SL AGENCY,XTSLA,US0669224778,066922477,United States,2940000,2940,2940,USD,ISHICVT,2/4/2009,
