,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,BRASKEM AMERICA FINANCE CO RegS,BRASKM,USU1065PAA94,,Brazil,400000,531,531,USD,ISHEMHY,7/22/2011,
12/30/2021,BRASKEM FINANCE LTD,BRASKM,US10553YAF25,10553YAF2,Brazil,400000,447,447,USD,ISHEMHY,2/3/2014,
12/30/2021,BRASKEM NETHERLANDS FINANCE BV RegS,BRASKM,USN15516AB83,,Brazil,800000,867,867,USD,ISHEMHY,10/10/2017,
12/30/2021,BRASKEM NETHERLANDS FINANCE BV RegS,BRASKM,USN15516AD40,,Brazil,1200000,1308,1308,USD,ISHEMHY,11/1/2019,
12/30/2021,BRASKEM NETHERLANDS FINANCE BV RegS,BRASKM,USN15516AE23,,Brazil,400000,474,474,USD,ISHEMHY,11/1/2019,
12/30/2021,BRASKEM NETHERLANDS FINANCE BV RegS,BRASKM,USN15516AF97,,Brazil,200000,240,240,USD,ISHEMHY,7/23/2020,
12/30/2021,ITAU UNIBANCO HOLDING SA   RegS,ITAU,USP59699AB77,,Brazil,400000,381,381,USD,ISHEMHY,2/27/2020,
12/30/2021,ITAU UNIBANCO HOLDING SA (CAYMAN I MTN RegS,ITAU,USP5R6DPAA84,,Brazil,800000,806,806,USD,ISHEMHY,12/28/2017,
12/30/2021,ITAU UNIBANCO HOLDING SA (CAYMAN I MTN RegS,ITAU,USP5R6DPAB67,,Brazil,400000,408,408,USD,ISHEMHY,3/19/2018,
12/30/2021,ABSA GROUP LTD             RegS,ABGSJ,XS2339102878,,South Africa,400000,409,409,USD,ISHEMHY,5/27/2021,
12/30/2021,ACCESS BANK PLC MTN 144A,ACCESS,US00434G2C37,00434G2C3,Nigeria,400000,397,397,USD,ISHEMHY,10/7/2021,
12/30/2021,ADIB CAPITAL INVEST 2 LTD  RegS,ADIBUH,XS1870373443,,United Arab Emirates,600000,646,646,USD,ISHEMHY,9/20/2018,
12/30/2021,TCS FINANCE DAC            144A,AKBHC,US87251LAA44,87251LAA4,Russian Federation,400000,386,386,USD,ISHEMHY,9/20/2021,
12/30/2021,ALFA BOND ISSUANCE PLC (AT1-P) RegS,ALFARU,XS1513741311,,Russian Federation,400000,403,403,USD,ISHEMHY,11/3/2016,
12/30/2021,AXIS BANK LTD GIFT CITY (GANDHINAG MTN 144A,AXSBIN,US05464XAA37,05464XAA3,India,200000,202,202,USD,ISHEMHY,9/8/2021,
12/30/2021,AXIS BANK LTD GIFT CITY (GANDHINAG RegS,AXSBIN,USY1009XAA73,,India,200000,202,202,USD,ISHEMHY,9/8/2021,
12/30/2021,BBVA BANCOMER SA (TEXAS BRANCH) RegS,BBVASM,USP16259AM84,,Mexico,600000,631,631,USD,ISHEMHY,1/17/2018,
12/30/2021,CENTRAL PLAZA DEVELOPMENT LTD MTN RegS,CPDEV,XS2076167456,,China,400000,369,369,USD,ISHEMHY,11/14/2019,
12/30/2021,BANK OF EAST ASIA LTD      RegS,BNKEA,XS1615078141,,Hong Kong,400000,407,407,USD,ISHEMHY,5/18/2017,
12/30/2021,BANK OF EAST ASIA LTD MTN RegS,BNKEA,XS2222027364,,Hong Kong,500000,531,531,USD,ISHEMHY,10/21/2020,
12/30/2021,BANK OF EAST ASIA LTD MTN RegS,BNKEA,XS2049804896,,Hong Kong,250000,264,264,USD,ISHEMHY,9/19/2019,
12/30/2021,BANK OF COMMUNICATIONS HONG KONG L RegS,BOCOHK,XS2085545494,,Hong Kong,250000,261,261,USD,ISHEMHY,3/3/2020,
12/30/2021,BANK OF COMMUNICATIONS CO LTD RegS,BOCOM,XS2238561281,,China,1700000,1781,1781,USD,ISHEMHY,11/18/2020,
12/30/2021,BANCO DAVIVIENDA SA        RegS,DAVIVI,USP0R11WAG52,,Colombia,400000,410,410,USD,ISHEMHY,4/22/2021,
12/30/2021,BANCO DO BRASIL (GRAND CAYMAN BRAN RegS,BANBRA,USG07402DP58,,Brazil,1000000,1007,1007,USD,ISHEMHY,1/31/2013,
12/30/2021,BANCO DO BRASIL SA (GRAND CAYMAN B RegS,BANBRA,USP3772WAF97,,Brazil,1400000,1497,1497,USD,ISHEMHY,6/18/2014,
12/30/2021,BANCO DO BRASIL SA         RegS,BANBRA,USP3772WAC66,,Brazil,800000,854,854,USD,ISHEMHY,1/20/2012,
12/30/2021,COMMERCIAL BANK PSQC       RegS,CBQKQD,XS2293694662,,Qatar,400000,409,409,USD,ISHEMHY,3/3/2021,
12/30/2021,CEMEX SAB DE CV            RegS,CEMEX,USP2253TJS98,,Mexico,700000,735,735,USD,ISHEMHY,6/8/2021,
12/30/2021,INDUSTRIAL AND COMMERCIAL BANK OF RegS,ICBCAS,XS2383421711,,China,3850000,3972,3972,USD,ISHEMHY,9/24/2021,
12/30/2021,CHINA CITIC BANK INTERNATIONAL LTD MTN RegS,CINDBK,XS2368569252,,Hong Kong,250000,256,256,USD,ISHEMHY,7/29/2021,
12/30/2021,HUARONG FINANCE 2017 CO LTD RegS,HRINTH,XS1555076162,,China,900000,916,916,USD,ISHEMHY,1/24/2017,
12/30/2021,NANYANG COMMERCIAL BANK LTD RegS,NANYAN,XS1618163452,,Hong Kong,800000,814,814,USD,ISHEMHY,6/2/2017,
12/30/2021,FRANSHION BRILLIANT LTD    RegS,CHJMAO,XS1535978800,,China,200000,202,202,USD,ISHEMHY,1/17/2017,
12/30/2021,FRANSHION BRILLIANT LTD    RegS,CHJMAO,XS2292974065,,China,400000,409,409,USD,ISHEMHY,2/8/2021,
12/30/2021,CHINA CITIC BANK INTERNATIONAL LTD MTN RegS,CINDBK,XS1897158546,,Hong Kong,400000,436,436,USD,ISHEMHY,11/6/2018,
