,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,GNMA2 30YR,G2BG4446,,,United States,2198961,2427,2427,USD,ISHGNMA,4/1/2018,
12/30/2021,GNMA 30YR 3.5% MLB 110K 2013,GNAD2254,,,United States,65313,70,70,USD,ISHGNMA,3/1/2013,
12/30/2021,GNMA2 30YR,G2BI6231,,,United States,866830,952,952,USD,ISHGNMA,11/1/2018,
12/30/2021,GNMA 30YR 3.5% HLB 150K 2012,GNAB1668,,,United States,21172,23,23,USD,ISHGNMA,9/1/2012,
12/30/2021,GNMA 30YR 4% HLB 150K 2012,GN778967,,,United States,92386,101,101,USD,ISHGNMA,3/1/2012,
12/30/2021,GNMA 30YR 4% HLB 150K 2011,GN760029,,,United States,40407,44,44,USD,ISHGNMA,3/1/2011,
12/30/2021,GNMA2 30YR,G2AZ1974,,,United States,317776,343,343,USD,ISHGNMA,4/1/2017,
12/30/2021,GNMA 30YR 3% FICO <660 2012,GNAB9106,,,United States,24675,26,26,USD,ISHGNMA,10/1/2012,
12/30/2021,GNMA 30YR 3% FICO <660 2013,GN784015,,,United States,2157705,2267,2267,USD,ISHGNMA,7/1/2015,
12/30/2021,GNMA 30YR 3.5% FICO <660 2013,GN783781,,,United States,147426,165,165,USD,ISHGNMA,7/1/2013,
12/30/2021,GNMA 30YR 3.5% FICO <660 2012,GN783745,,,United States,565256,632,632,USD,ISHGNMA,4/1/2013,
12/30/2021,GNMA 30YR 4% FICO <660 2014,GNAI0867,,,United States,95779,104,104,USD,ISHGNMA,5/1/2014,
12/30/2021,GNMA 30YR 4% FICO <660 2015,GN784355,,,United States,3179427,3389,3389,USD,ISHGNMA,8/1/2017,
12/30/2021,GNMA 30YR 4% FICO <660 2018,GN785073,,,United States,272252,292,292,USD,ISHGNMA,7/1/2020,
12/30/2021,GNMA 30YR 2015 PRODUCTION,GN784459,,,United States,165933,173,173,USD,ISHGNMA,4/1/2018,
12/30/2021,GNMA 30YR 2012 PRODUCTION,GN660453,,,United States,19804,21,21,USD,ISHGNMA,9/1/2012,
12/30/2021,GNMA 30YR 2011 PRODUCTION,GN783403,,,United States,5154,6,6,USD,ISHGNMA,9/1/2011,
12/30/2021,GNMA 30YR 2011 PRODUCTION,GN738216,,,United States,25277,28,28,USD,ISHGNMA,4/1/2011,
12/30/2021,GNMA 30YR 2010 PRODUCTION,GN745239,,,United States,65908,73,73,USD,ISHGNMA,7/1/2010,
12/30/2021,GNMA 30YR 2009 PRODUCTION,GN710724,,,United States,106192,118,118,USD,ISHGNMA,8/1/2009,
12/30/2021,GNMA  30YR TBA(REG C),GN30,US01N0506103,,United States,143200,161,161,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA 30YR 2008 PRODUCTION,GN782716,,,United States,24072,28,28,USD,ISHGNMA,7/1/2009,
12/30/2021,GNMA 30YR 2008 PRODUCTION,GN782416,,,United States,15682,18,18,USD,ISHGNMA,10/1/2008,
12/30/2021,GNMA  30YR TBA(REG C),GN30,US01N0606192,,United States,200000,220,220,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0126159,,United States,1475000,1434,1434,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0206183,,United States,59089000,59641,59641,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0226140,,United States,7946000,8141,8141,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR 2013 PRODUCTION,G2MA0932,,,United States,16717,17,17,USD,ISHGNMA,4/1/2013,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0306173,,United States,3889000,4025,4025,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR 2015 PRODUCTION,G2MA3172,,,United States,5487850,5762,5762,USD,ISHGNMA,10/1/2015,
12/30/2021,GNMA2 30YR 2014 PRODUCTION,G2MA2147,,,United States,475979,501,501,USD,ISHGNMA,8/1/2014,
12/30/2021,GNMA2 30YR 2013 PRODUCTION,G2MA0698,,,United States,1230477,1300,1300,USD,ISHGNMA,1/1/2013,
12/30/2021,GNMA2 30YR 2015 PRODUCTION,G2MA2754,,,United States,4217354,4480,4480,USD,ISHGNMA,4/1/2015,
12/30/2021,GNMA2 30YR 2012 PRODUCTION,G2MA0534,,,United States,5965292,6418,6418,USD,ISHGNMA,11/1/2012,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0406163,,United States,730000,770,770,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR 2015 PRODUCTION,G2MA3522,,,United States,1437380,1556,1556,USD,ISHGNMA,3/1/2016,
12/30/2021,GNMA2 30YR 2014 PRODUCTION,G2MA2679,,,United States,1698831,1846,1846,USD,ISHGNMA,3/1/2015,
12/30/2021,GNMA2 30YR 2012 PRODUCTION,G2AB1864,,,United States,243340,266,266,USD,ISHGNMA,10/1/2012,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0426120,,United States,1500000,1588,1588,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR 2014 PRODUCTION,G2MA3246,,,United States,661877,733,733,USD,ISHGNMA,11/1/2015,
12/30/2021,GNMA2 30YR 2013 PRODUCTION,G2MA4006,,,United States,146404,163,163,USD,ISHGNMA,10/1/2016,
12/30/2021,GNMA2 30YR 2012 PRODUCTION,G2MA3939,,,United States,64787,71,71,USD,ISHGNMA,9/1/2016,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0506152,,United States,5894000,6313,6313,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR 2015 PRODUCTION,G2MA6870,,,United States,300489,321,321,USD,ISHGNMA,9/1/2020,
12/30/2021,GNMA2 30YR 2011 PRODUCTION,G2MA3806,,,United States,49639,56,56,USD,ISHGNMA,7/1/2016,
12/30/2021,GNMA2 30YR 2009 PRODUCTION,G2MA0223,,,United States,129692,148,148,USD,ISHGNMA,7/1/2012,
12/30/2021,GNMA2 30YR 2009 PRODUCTION,G2783038,,,United States,220543,259,259,USD,ISHGNMA,7/1/2010,
12/30/2021,GNMA2 30YR TBA(REG C),G230J,US21H0526119,,United States,625000,694,694,USD,ISHGNMA,1/1/2022,
12/30/2021,GNMA2 30YR 2008 PRODUCTION,G2004245,,,United States,20855,25,25,USD,ISHGNMA,9/1/2008,
12/30/2021,GNMA 30YR 2020 PRODUCTION,GNBR6606,,,United States,740655,773,773,USD,ISHGNMA,2/1/2020,
12/30/2021,GNMA 30YR 2019 PRODUCTION,GNBD4016,,,United States,1048101,1094,1094,USD,ISHGNMA,10/1/2019,
12/30/2021,GNMA2 30YR 2021 PRODUCTION,G2MA7648,,,United States,44905695,45393,45393,USD,ISHGNMA,10/1/2021,
12/30/2021,GNMA2 30YR 2020 PRODUCTION,G2MA6764,,,United States,4955556,5010,5010,USD,ISHGNMA,7/1/2020,
12/30/2021,GNMA2 30YR 2021 PRODUCTION,G2MA7136,,,United States,74034138,75975,75975,USD,ISHGNMA,1/1/2021,
12/30/2021,GNMA2 30YR 2016 PRODUCTION,G2MA4194,,,United States,1738817,1793,1793,USD,ISHGNMA,1/1/2017,
12/30/2021,GNMA2 30YR 2021 PRODUCTION,G2MA7706,,,United States,12152515,12611,12611,USD,ISHGNMA,11/1/2021,
12/30/2021,GNMA2 30YR 2020 PRODUCTION,G2MA6474,,,United States,31453764,32731,32731,USD,ISHGNMA,2/1/2020,
12/30/2021,GNMA2 30YR 2019 PRODUCTION,G2MA6038,,,United States,6221738,6461,6461,USD,ISHGNMA,7/1/2019,
12/30/2021,GNMA2 30YR 2018 PRODUCTION,G2MA5018,,,United States,57364,60,60,USD,ISHGNMA,2/1/2018,
12/30/2021,GNMA2 30YR 2017 PRODUCTION,G2MA4261,,,United States,4842299,5054,5054,USD,ISHGNMA,2/1/2017,
12/30/2021,GNMA2 30YR 2016 PRODUCTION,G2MA3802,,,United States,16500760,17264,17264,USD,ISHGNMA,7/1/2016,
12/30/2021,GNMA2 30YR 2020 PRODUCTION,G2MA6711,,,United States,7038133,7355,7355,USD,ISHGNMA,6/1/2020,
12/30/2021,GNMA2 30YR 2019 PRODUCTION,G2MA6600,,,United States,28834092,30172,30172,USD,ISHGNMA,4/1/2020,
12/30/2021,GNMA2 30YR 2018 PRODUCTION,G2MA5019,,,United States,2685829,2826,2826,USD,ISHGNMA,2/1/2018,
12/30/2021,GNMA2 30YR 2017 PRODUCTION,G2MA4962,,,United States,13957876,14693,14693,USD,ISHGNMA,1/1/2018,
12/30/2021,GNMA2 30YR 2016 PRODUCTION,G2MA3803,,,United States,5975407,6324,6324,USD,ISHGNMA,7/1/2016,
12/30/2021,GNMA2 30YR 2019 PRODUCTION,G2MA6476,,,United States,1198768,1267,1267,USD,ISHGNMA,2/1/2020,
12/30/2021,GNMA2 30YR 2018 PRODUCTION,G2MA5137,,,United States,1700632,1807,1807,USD,ISHGNMA,4/1/2018,
12/30/2021,GNMA2 30YR 2017 PRODUCTION,G2MA4838,,,United States,17992518,19212,19212,USD,ISHGNMA,11/1/2017,
12/30/2021,GNMA2 30YR 2016 PRODUCTION,G2MA3804,,,United States,542620,584,584,USD,ISHGNMA,7/1/2016,
12/30/2021,GNMA2 30YR 2019 PRODUCTION,G2MA5987,,,United States,2033196,2168,2168,USD,ISHGNMA,6/1/2019,
12/30/2021,GNMA2 30YR 2018 PRODUCTION,G2MA5331,,,United States,7717418,8193,8193,USD,ISHGNMA,7/1/2018,
12/30/2021,GNMA2 30YR 2017 PRODUCTION,G2MA5021,,,United States,469587,505,505,USD,ISHGNMA,2/1/2018,
12/30/2021,GNMA2 30YR 2016 PRODUCTION,G2MA4512,,,United States,3210447,3459,3459,USD,ISHGNMA,6/1/2017,
12/30/2021,GNMA2 30YR 2018 PRODUCTION,G2MA5597,,,United States,411535,442,442,USD,ISHGNMA,11/1/2018,
12/30/2021,GNMA2 30YR 2017 PRODUCTION,G2MA5139,,,United States,413558,451,451,USD,ISHGNMA,4/1/2018,
12/30/2021,GNMA 15YR 2013 PRODUCTION,GNAC2423,,,United States,4457,5,5,USD,ISHGNMA,1/1/2013,
12/30/2021,GNMA 15YR 2012 PRODUCTION,GNAB3754,,,United States,12337,13,13,USD,ISHGNMA,9/1/2012,
12/30/2021,GNMA 15YR 2011 PRODUCTION,GN738970,,,United States,5032,5,5,USD,ISHGNMA,11/1/2011,
12/30/2021,GNMA2 15YR 2013 PRODUCTION,G2MA0756,,,United States,7759,8,8,USD,ISHGNMA,2/1/2013,
12/30/2021,GNMA2 15YR 2012 PRODUCTION,G2005301,,,United States,6399,7,7,USD,ISHGNMA,2/1/2012,
12/30/2021,GNMA2 15YR 2011 PRODUCTION,G2004975,,,United States,3807,4,4,USD,ISHGNMA,3/1/2011,
12/30/2021,GNMA2 15YR 2009 PRODUCTION,G2004479,,,United States,1191,1,1,USD,ISHGNMA,7/1/2009,
12/30/2021,GNMA2 15YR 2020 PRODUCTION,G2MA6683,,,United States,1695390,1760,1760,USD,ISHGNMA,6/1/2020,
12/30/2021,GNMA2 15YR 2016 PRODUCTION,G2MA3348,,,United States,117262,122,122,USD,ISHGNMA,1/1/2016,
12/30/2021,GNMA2 15YR 2017 PRODUCTION,G2MA4235,,,United States,192562,202,202,USD,ISHGNMA,2/1/2017,
12/30/2021,GNMA2 15YR 2016 PRODUCTION,G2MA3349,,,United States,411904,432,432,USD,ISHGNMA,1/1/2016,
12/30/2021,GNMA2 15YR 2017 PRODUCTION,G2MA4560,,,United States,139200,148,148,USD,ISHGNMA,7/1/2017,
12/30/2021,GNMA 30YR PLATINUM,GN784500,US3622A27M88,3622A27M8,United States,195687,204,204,USD,ISHGNMA,6/1/2018,
12/30/2021,GNMA 30YR PLATINUM,GN784458,US3622A25T59,3622A25T5,United States,516834,577,577,USD,ISHGNMA,4/1/2018,
12/30/2021,GNMA2 30YR,G2BW6206,US3617NX3P31,3617NX3P3,United States,1170822,1201,1201,USD,ISHGNMA,8/1/2020,
12/30/2021,GNMA2 30YR,G2BW4651,US3617NWEY42,3617NWEY4,United States,13639023,13994,13994,USD,ISHGNMA,8/1/2020,
12/30/2021,GNMA2 30YR,G2BW4741,US3617NWHS47,3617NWHS4,United States,1423393,1460,1460,USD,ISHGNMA,9/1/2020,
12/30/2021,GNMA2 30YR,G2BW4732,US3617NWHH81,3617NWHH8,United States,1508975,1548,1548,USD,ISHGNMA,9/1/2020,
12/30/2021,GNMA2 30YR,G2BY0776,US3617QG2H63,3617QG2H6,United States,1152185,1182,1182,USD,ISHGNMA,9/1/2020,
12/30/2021,GNMA2 30YR,G2BY0805,US3617QG3N23,3617QG3N2,United States,2276840,2336,2336,USD,ISHGNMA,9/1/2020,
12/30/2021,GNMA2 30YR PLATINUM,G2784408,US3622A23R12,3622A23R1,United States,376943,416,416,USD,ISHGNMA,12/1/2017,
12/30/2021,GNMA2 30YR PLATINUM,G2784421,US3622A24E99,3622A24E9,United States,608868,678,678,USD,ISHGNMA,1/1/2018,
12/30/2021,GNMA2 30YR PLATINUM,G2784480,US3622A26R84,3622A26R8,United States,64697,71,71,USD,ISHGNMA,5/1/2018,
12/30/2021,GNMA2 30YR PLATINUM,G2784479,US3622A26Q02,3622A26Q0,United States,44861,50,50,USD,ISHGNMA,5/1/2018,
12/30/2021,GNMA2 30YR PLATINUM,G2784481,US3622A26S67,3622A26S6,United States,21960,24,24,USD,ISHGNMA,5/1/2018,
12/30/2021,GNMA2 30YR PLATINUM,G2784471,US3622A26G20,3622A26G2,United States,406930,438,438,USD,ISHGNMA,4/1/2018,
12/30/2021,GNMA2 30YR,G2BD4034,,,United States,15815,17,17,USD,ISHGNMA,4/1/2018,
12/30/2021,GNMA2 30YR,G2BK2856,US3617J3E567,3617J3E56,United States,2917,3,3,USD,ISHGNMA,12/1/2018,
12/30/2021,GNMA2 30YR PLATINUM,G2784656,US3622AABZ63,3622AABZ6,United States,274807,293,293,USD,ISHGNMA,1/1/2019,
12/30/2021,GNMA2 15YR,G2MA3350,US36179RWK12,36179RWK1,United States,51290,54,54,USD,ISHGNMA,1/1/2016,
12/30/2021,USD CASH,USD,,,United States,-81155434,-81155,-81155,USD,ISHGNMA,1/1/1989,
12/30/2021,BLK CSH FND TREASURY SL AGENCY,XTSLA,US0669224778,066922477,United States,94974000,94974,94974,USD,ISHGNMA,2/4/2009,
