,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,SIMON PROPERTY GROUP LP,SPG,US828807DC85,828807DC8,United States,1077000,1159,1159,USD,ISHIBDS,6/1/2017,
12/30/2021,SIMON PROPERTY GROUP LP,SPG,US828807DE42,828807DE4,United States,1107000,1193,1193,USD,ISHIBDS,12/11/2017,
12/30/2021,SPIRIT REALTY LP,SRC,US84861TAE82,84861TAE8,United States,635000,674,674,USD,ISHIBDS,9/16/2019,
12/30/2021,SYNCHRONY FINANCIAL,SYF,US87165BAM54,87165BAM5,United States,1636000,1765,1765,USD,ISHIBDS,12/1/2017,
12/30/2021,TRUIST FINANCIAL CORP MTN,TFC,US89788MAC64,89788MAC6,United States,1425000,1385,1385,USD,ISHIBDS,8/3/2020,
12/30/2021,UDR INC MTN,UDR,US90265EAM21,,United States,561000,609,609,USD,ISHIBDS,6/16/2017,
12/30/2021,UNITEDHEALTH GROUP INC,UNH,US91324PCW05,91324PCW0,United States,1116000,1233,1233,USD,ISHIBDS,12/20/2016,
12/30/2021,UNITEDHEALTH GROUP INC,UNH,US91324PCY60,91324PCY6,United States,957000,1046,1046,USD,ISHIBDS,3/13/2017,
12/30/2021,UNITEDHEALTH GROUP INC,UNH,US91324PDE97,91324PDE9,United States,1404000,1509,1509,USD,ISHIBDS,10/25/2017,
12/30/2021,US BANCORP MTN,USB,US91159HHR49,,United States,2185000,2357,2357,USD,ISHIBDS,4/27/2017,
12/30/2021,VENTAS REALTY LP,VTR,US92277GAL14,92277GAL1,United States,700000,769,769,USD,ISHIBDS,3/29/2017,
12/30/2021,WELLTOWER INC,WELL,US95040QAK04,95040QAK0,United States,535000,563,563,USD,ISHIBDS,12/16/2019,
12/30/2021,WELLS FARGO & COMPANY MTN,WFC,US94974BGL80,,United States,3855000,4381,4381,USD,ISHIBDS,7/22/2015,
12/30/2021,AMERICAN AIRLINES 2015-2 CLASS AA,AAL,US02377BAB27,02377BAB2,United States,281002,291,291,USD,ISHIBDS,9/24/2015,
12/30/2021,ADVANCE AUTO PARTS INC,AAP,US00751YAF34,00751YAF3,United States,802000,783,783,USD,ISHIBDS,9/29/2020,
