,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
10/2/2020,TOYOTA MOTOR CREDIT CORP MTN,TOYOTA,US89236TCQ67,,Japan,275000,288,288,USD,ISHIBDD,7/13/2015,
10/2/2020,TOYOTA MOTOR CREDIT CORP MTN,TOYOTA,US89236THD00,,United States,200000,200,200,USD,ISHIBDD,7/23/2020,
10/2/2020,TOYOTA MOTOR CREDIT CORP MTN,TOYOTA,US89233P7F71,,Japan,245000,258,258,USD,ISHIBDD,1/10/2013,
10/2/2020,TOYOTA MOTOR CREDIT CORP MTN,TOYOTA,US89236TGW99,89236TGW9,United States,300000,318,318,USD,ISHIBDD,4/1/2020,
10/2/2020,TAPESTRY INC,TPR,US189754AB06,189754AB0,United States,60000,61,61,USD,ISHIBDD,6/20/2017,
10/2/2020,TEXAS INSTRUMENTS INC,TXN,US882508BA13,882508BA1,United States,96000,99,99,USD,ISHIBDD,5/6/2016,
10/2/2020,TYSON FOODS INC,TSN,US902494AT07,,United States,216000,231,231,USD,ISHIBDD,6/13/2012,
10/2/2020,UNILEVER CAPITAL CORP,UNANA,US904764BA48,,United States,150000,160,160,USD,ISHIBDD,3/22/2018,
10/2/2020,UNION PACIFIC CORP,UNP,US907818DK19,907818DK1,United States,102000,109,109,USD,ISHIBDD,10/28/2011,
10/2/2020,UNION PACIFIC CORPORATION,UNP,US907818DM74,,United States,120000,126,126,USD,ISHIBDD,6/11/2012,
10/2/2020,UNITED PARCEL SERVICE INC,UPS,US911312AQ92,911312AQ9,United States,271000,282,282,USD,ISHIBDD,9/27/2012,
10/2/2020,VISA INC,V,US92826CAG78,92826CAG7,United States,113000,117,117,USD,ISHIBDD,9/11/2017,
10/2/2020,VISA INC,V,US92826CAC64,,United States,330000,349,349,USD,ISHIBDD,12/14/2015,
10/2/2020,VF CORPORATION,VFC,US918204AZ14,918204AZ1,United States,150000,155,155,USD,ISHIBDD,4/23/2020,
10/2/2020,VERISK ANALYTICS INC,VRSK,US92345YAC03,,United States,55000,59,59,USD,ISHIBDD,9/12/2012,
10/2/2020,VERIZON COMMUNICATIONS INC,VZ,US92343VBJ26,92343VBJ2,United States,219000,229,229,USD,ISHIBDD,11/7/2012,
10/2/2020,WALGREEN CO,WBA,US931422AH23,931422AH2,United States,194000,203,203,USD,ISHIBDD,9/13/2012,
10/2/2020,WASTE MANAGEMENT INC,WM,US94106LAY56,,United States,156000,163,163,USD,ISHIBDD,9/12/2012,
10/2/2020,WILLIAMS COMPANIES INC,WMB,US96950FAJ30,,United States,179000,187,187,USD,ISHIBDD,8/14/2012,
10/2/2020,WALMART INC,WMT,US931142DU48,,United States,217000,228,228,USD,ISHIBDD,10/20/2017,
10/2/2020,ROCK-TENN CO,WRK,US772739AQ10,772739AQ1,United States,75000,80,80,USD,ISHIBDD,3/21/2013,
10/2/2020,EXXON MOBIL CORP,XOM,US30231GAR39,30231GAR3,United States,245000,258,258,USD,ISHIBDD,3/3/2016,
10/2/2020,ZIMMER BIOMET HOLDINGS INC,ZBH,US98956PAL67,98956PAL6,United States,250000,259,259,USD,ISHIBDD,3/19/2015,
10/2/2020,ZIMMER BIOMET HOLDINGS INC,ZBH,US98956PAQ54,98956PAQ5,United States,10000,11,11,USD,ISHIBDD,3/19/2018,
10/2/2020,ZOETIS INC,ZTS,US98978VAB99,98978VAB9,United States,160000,170,170,USD,ISHIBDD,10/30/2013,
10/2/2020,AMEREN ILLINOIS CO,AEE,US02361DAL47,02361DAL4,United States,110000,114,114,USD,ISHIBDD,8/20/2012,
10/2/2020,AMERICAN ELECTRIC POWER COMPANY IN,AEP,US025537AG68,,United States,110000,116,116,USD,ISHIBDD,12/3/2012,
10/2/2020,CENTERPOINT ENERGY INC,CNP,US15189TAR86,15189TAR8,United States,70000,73,73,USD,ISHIBDD,8/10/2017,
10/2/2020,DOMINION RESOURCES INC/VA,D,US25746UBP30,,United States,75000,78,78,USD,ISHIBDD,9/13/2012,
