,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,TREASURY NOTE,TNOTE,US912828ZC78,912828ZC7,United States,200000,201,201,USD,ISHIBT25,3/2/2020,
12/30/2021,TREASURY NOTE,TNOTE,US9128284F40,9128284F4,United States,3096000,3275,3275,USD,ISHIBT25,3/22/2018,
12/30/2021,TREASURY NOTE,TNOTE,US912828ZT04,912828ZT0,United States,1487500,1447,1447,USD,ISHIBT25,6/1/2020,
12/30/2021,TREASURY NOTE,TNOTE,US912828XZ81,912828XZ8,United States,3891500,4167,4167,USD,ISHIBT25,7/2/2018,
12/30/2021,TREASURY NOTE,TNOTE,US912828Y792,912828Y79,United States,3208500,3448,3448,USD,ISHIBT25,7/31/2018,
12/30/2021,TREASURY NOTE,TNOTE,US91282CAJ09,91282CAJ0,United States,133000,129,129,USD,ISHIBT25,8/31/2020,
12/30/2021,TREASURY NOTE,TNOTE,US9128285C00,9128285C0,United States,3381700,3639,3639,USD,ISHIBT25,10/1/2018,
12/30/2021,TREASURY NOTE,TNOTE,US91282CAM38,91282CAM3,United States,21200,21,21,USD,ISHIBT25,9/30/2020,
12/30/2021,TREASURY NOTE,TNOTE,US9128285J52,9128285J5,United States,2995800,3220,3220,USD,ISHIBT25,10/31/2018,
12/30/2021,TREASURY NOTE,TNOTE,US91282CAT80,91282CAT8,United States,106000,102,102,USD,ISHIBT25,11/2/2020,
12/30/2021,TREASURY NOTE,TNOTE,US91282CAZ41,91282CAZ4,United States,1771800,1719,1719,USD,ISHIBT25,11/30/2020,
12/30/2021,USD CASH,USD,,,United States,1845,2,2,USD,ISHIBT25,1/1/1989,
12/30/2021,BLK CSH FND TREASURY SL AGENCY,XTSLA,US0669224778,066922477,United States,160000,160,160,USD,ISHIBT25,2/4/2009,
