,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,TREASURY NOTE,TNOTE,US912828U816,912828U81,United States,113792000,114924,114924,USD,ISHSGOV,1/3/2017,
12/30/2021,TREASURY NOTE,TNOTE,US9128285V80,9128285V8,United States,119878000,121376,121376,USD,ISHSGOV,1/15/2019,
12/30/2021,TREASURY NOTE,TNOTE,US912828V723,912828V72,United States,120190000,121312,121312,USD,ISHSGOV,1/31/2017,
12/30/2021,TREASURY NOTE,TNOTE,US912828J439,912828J43,United States,110000000,110953,110953,USD,ISHSGOV,3/2/2015,
12/30/2021,USD CASH,USD,,,United States,-109175983,-109176,-109176,USD,ISHSGOV,1/1/1989,
12/30/2021,TREASURY BILL,TBILL,US912796Q771,912796Q77,United States,732000,732,732,USD,ISHSGOV,9/21/2021,
12/30/2021,UNITED STATES TREASURY,TBILL,US912796R761,912796R76,United States,59510000,59509,59509,USD,ISHSGOV,10/12/2021,
12/30/2021,TREASURY BILL,TBILL,US912796N216,912796N21,United States,62144500,62138,62138,USD,ISHSGOV,9/16/2021,
12/30/2021,TREASURY BILL,TBILL,US912796R845,912796R84,United States,112061000,112058,112058,USD,ISHSGOV,10/19/2021,
12/30/2021,TREASURY BILL,TBILL,US912796K998,912796K99,United States,68254000,68254,68254,USD,ISHSGOV,8/5/2021,
12/30/2021,TREASURY BILL,TBILL,US912796M978,912796M97,United States,7129000,7128,7128,USD,ISHSGOV,9/9/2021,
12/30/2021,TREASURY BILL,TBILL,US912796Q854,912796Q85,United States,2200000,2200,2200,USD,ISHSGOV,9/28/2021,
12/30/2021,TREASURY BILL,TBILL,US912796Q698,912796Q69,United States,54000,54,54,USD,ISHSGOV,9/14/2021,
12/30/2021,TREASURY BILL,TBILL,US912796Q938,912796Q93,United States,120643000,120641,120641,USD,ISHSGOV,10/5/2021,
12/30/2021,TREASURY BILL,TBILL,US912796S264,912796S26,United States,20000000,19999,19999,USD,ISHSGOV,11/2/2021,
12/30/2021,BLK CSH FND TREASURY SL AGENCY,XTSLA,US0669224778,066922477,United States,3060000,3060,3060,USD,ISHSGOV,2/4/2009,
