,STREET_TICKER,ASOF_DATE,CALL_TYPE,CASHFLOW_DATE,INTEREST,PRINCIPAL,CASHFLOW
0,IBML,2021-12-31,WORST,2022-01-06,114097.948,27536.574,141634.522
1,IBML,2021-12-31,WORST,2022-01-18,6303.638,0.0,6303.638
2,IBML,2021-12-31,WORST,2022-02-01,90842.195,0.0,90842.195
3,IBML,2021-12-31,WORST,2022-02-15,44464.552,0.0,44464.552
4,IBML,2021-12-31,WORST,2022-03-01,46378.887,0.0,46378.887
5,IBML,2021-12-31,WORST,2022-03-15,23345.149,0.0,23345.149
6,IBML,2021-12-31,WORST,2022-04-01,58033.997,0.0,58033.997
7,IBML,2021-12-31,WORST,2022-04-15,11016.791,0.0,11016.791
8,IBML,2021-12-31,WORST,2022-05-02,54932.603,0.0,54932.603
9,IBML,2021-12-31,WORST,2022-05-16,35153.918,0.0,35153.918
10,IBML,2021-12-31,WORST,2022-06-01,82928.638,0.0,82928.638
11,IBML,2021-12-31,WORST,2022-06-15,16969.113,0.0,16969.113
12,IBML,2021-12-31,WORST,2022-07-01,114354.478,3272.26,117626.738
13,IBML,2021-12-31,WORST,2022-07-15,6303.638,0.0,6303.638
14,IBML,2021-12-31,WORST,2022-08-01,90792.444,0.0,90792.444
15,IBML,2021-12-31,WORST,2022-08-15,44464.552,0.0,44464.552
16,IBML,2021-12-31,WORST,2022-09-01,46423.974,0.0,46423.974
17,IBML,2021-12-31,WORST,2022-09-15,23345.149,0.0,23345.149
18,IBML,2021-12-31,WORST,2022-10-03,58523.321,0.0,58523.321
19,IBML,2021-12-31,WORST,2022-10-17,11016.791,0.0,11016.791
20,IBML,2021-12-31,WORST,2022-11-01,54951.259,0.0,54951.259
21,IBML,2021-12-31,WORST,2022-11-15,35153.918,0.0,35153.918
22,IBML,2021-12-31,WORST,2022-12-01,82928.638,0.0,82928.638
23,IBML,2021-12-31,WORST,2022-12-15,16811.567,0.0,16811.567
24,IBML,2021-12-31,WORST,2023-01-03,114264.49,813059.701,927324.192
25,IBML,2021-12-31,WORST,2023-01-17,6303.638,31343.284,37646.922
26,IBML,2021-12-31,WORST,2023-02-01,91091.366,951865.672,1042957.038
27,IBML,2021-12-31,WORST,2023-02-07,38.765,37313.433,37352.197
28,IBML,2021-12-31,WORST,2023-02-15,44464.552,977985.075,1022449.627
29,IBML,2021-12-31,WORST,2023-03-01,46423.974,679477.612,725901.586
30,IBML,2021-12-31,WORST,2023-03-15,23345.149,809701.493,833046.642
31,IBML,2021-12-31,WORST,2023-04-03,58523.321,697388.06,755911.381
32,IBML,2021-12-31,WORST,2023-04-17,11016.791,207089.552,218106.343
33,IBML,2021-12-31,WORST,2023-05-01,54951.259,932089.552,987040.812
34,IBML,2021-12-31,WORST,2023-05-15,35153.918,702238.806,737392.724
35,IBML,2021-12-31,WORST,2023-06-01,82928.638,1871641.791,1954570.429
36,IBML,2021-12-31,WORST,2023-06-15,16811.567,689552.239,706363.806
37,IBML,2021-12-31,WORST,2023-07-03,92093.315,3664638.187,3756731.502
38,IBML,2021-12-31,WORST,2023-07-17,5520.056,220149.254,225669.31
39,IBML,2021-12-31,WORST,2023-08-01,68882.929,2832089.552,2900972.481
40,IBML,2021-12-31,WORST,2023-08-14,22.637,26119.403,26142.04
41,IBML,2021-12-31,WORST,2023-08-15,20158.582,865671.642,885830.224
42,IBML,2021-12-31,WORST,2023-09-01,29677.705,1231716.418,1261394.123
43,IBML,2021-12-31,WORST,2023-09-15,3498.134,139925.373,143423.507
44,IBML,2021-12-31,WORST,2023-10-02,41415.578,1691044.776,1732460.354
45,IBML,2021-12-31,WORST,2023-10-16,5839.552,233582.09,239421.642
46,IBML,2021-12-31,WORST,2023-11-01,33547.886,1372014.925,1405562.811
47,IBML,2021-12-31,WORST,2023-11-15,17638.06,722388.06,740026.119
48,IBML,2021-12-31,WORST,2023-12-01,36899.254,1479477.612,1516376.866
49,IBML,2021-12-31,MATURITY,2022-01-06,114097.948,27536.574,141634.522
50,IBML,2021-12-31,MATURITY,2022-01-18,6303.638,0.0,6303.638
51,IBML,2021-12-31,MATURITY,2022-02-01,90842.195,0.0,90842.195
52,IBML,2021-12-31,MATURITY,2022-02-15,44464.552,0.0,44464.552
53,IBML,2021-12-31,MATURITY,2022-03-01,46378.887,0.0,46378.887
54,IBML,2021-12-31,MATURITY,2022-03-15,23345.149,0.0,23345.149
55,IBML,2021-12-31,MATURITY,2022-04-01,58033.997,0.0,58033.997
56,IBML,2021-12-31,MATURITY,2022-04-15,11016.791,0.0,11016.791
57,IBML,2021-12-31,MATURITY,2022-05-02,54932.603,0.0,54932.603
58,IBML,2021-12-31,MATURITY,2022-05-16,35153.918,0.0,35153.918
59,IBML,2021-12-31,MATURITY,2022-06-01,82928.638,0.0,82928.638
60,IBML,2021-12-31,MATURITY,2022-06-15,16969.113,0.0,16969.113
61,IBML,2021-12-31,MATURITY,2022-07-01,114354.478,3272.26,117626.738
