,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,GRUBHUB HOLDINGS INC       144A,GRUB,US40010PAA66,40010PAA6,United States,5000,5,5,USD,ISHIMTB,6/10/2019,
12/30/2021,TAYLOR MORRISON COMMUNITIES INC 144A,TMHC,US87724RAB87,87724RAB8,United States,15000,17,17,USD,ISHIMTB,8/1/2019,
12/30/2021,TAYLOR MORRISON COMMUNITIES INC 144A,TMHC,US87724RAJ14,87724RAJ1,United States,5000,6,6,USD,ISHIMTB,7/22/2020,
12/30/2021,TRINET GROUP INC           144A,TNET,US896288AA51,896288AA5,United States,5000,5,5,USD,ISHIMTB,2/26/2021,
12/30/2021,TRAVEL + LEISURE CO,TNL,US98310WAN83,,United States,5000,6,6,USD,ISHIMTB,3/21/2017,
12/30/2021,TRAVEL + LEISURE CO        144A,TNL,US98310WAQ15,98310WAQ1,United States,5000,5,5,USD,ISHIMTB,12/13/2019,
12/30/2021,TOLL BROTHERS FINANCE CORP.,TOL,US88947EAS90,88947EAS9,United States,5000,6,6,USD,ISHIMTB,3/10/2017,
12/30/2021,TOLL BROTHERS FINANCE CORP.,TOL,US88947EAT73,88947EAT7,United States,5000,6,6,USD,ISHIMTB,1/22/2018,
12/30/2021,TRI POINTE GROUP INC,TPH,US87265HAF64,,United States,5000,5,5,USD,ISHIMTB,6/8/2017,
12/30/2021,TRI POINTE GROUP INC,TPH,US87265HAG48,87265HAG4,United States,5000,6,6,USD,ISHIMTB,6/10/2020,
12/30/2021,TEMPUR SEALY INTERNATIONAL INC 144A,TPX,US88023UAH41,88023UAH4,United States,15000,15,15,USD,ISHIMTB,3/25/2021,
12/30/2021,TEMPUR SEALY INTERNATIONAL INC 144A,TPX,US88023UAJ07,88023UAJ0,United States,10000,10,10,USD,ISHIMTB,9/24/2021,
12/30/2021,TARGA RESOURCES PARTNERS LP,NGLS,US87612BBE11,,United States,5000,5,5,USD,ISHIMTB,10/6/2016,
12/30/2021,TARGA RESOURCES PARTNERS LP,NGLS,US87612BBL53,,United States,5000,6,6,USD,ISHIMTB,1/17/2019,
12/30/2021,TARGA RESOURCES PARTNERS LP,NGLS,US87612BBN10,,United States,10000,12,12,USD,ISHIMTB,1/17/2019,
12/30/2021,TARGA RESOURCES PARTNERS LP,NGLS,US87612BBQ41,87612BBQ4,United States,15000,17,17,USD,ISHIMTB,11/19/2020,
12/30/2021,TARGA RESOURCES PARTNERS LP,NGLS,US87612BBS07,,United States,15000,17,17,USD,ISHIMTB,8/20/2021,
12/30/2021,TRITON WATER HOLDINGS INC  144A,TRIWAT,US89680EAA73,89680EAA7,United States,10000,10,10,USD,ISHIMTB,3/31/2021,
12/30/2021,TRONOX INC 144A,TROX,US897051AC29,897051AC2,United States,15000,15,15,USD,ISHIMTB,3/15/2021,
12/30/2021,TRIMAS CORPORATION         144A,TRS,US896215AH37,,United States,5000,5,5,USD,ISHIMTB,3/29/2021,
12/30/2021,REAL HERO MERGER SUB 2 INC 144A,TRUK,US75602BAA70,75602BAA7,United States,5000,5,5,USD,ISHIMTB,1/29/2021,
