,ASOF_DATE,NAME,TICKER,ISIN,CUSIP,COUNTRY,POSITION_AMOUNT,MARKET_VALUE_IN_THOUSANDS,LOCAL_MARKET_VALUE_IN_THOUSANDS,CURRENCY,PORTFOLIO_TICKER,Issue_Date
12/30/2021,TREASURY NOTE (OTR),TNOTE,US91282CDQ15,91282CDQ1,United States,2000000,1998,1998,USD,ISHAGNCY,12/31/2021,
12/30/2021,TREASURY NOTE (OTR),TNOTE,US91282CDP32,91282CDP3,United States,3000000,2988,2988,USD,ISHAGNCY,12/31/2021,
12/30/2021,TREASURY NOTE (OTR),TNOTE,US91282CDJ71,91282CDJ7,United States,3000000,2969,2969,USD,ISHAGNCY,11/15/2021,
12/30/2021,PRIVATE EXPORT FUNDING CORP,PEFCO,US742651DM18,742651DM1,United States,23000,23,23,USD,ISHAGNCY,9/29/2011,
12/30/2021,FFCB,FFCB,US3133EMSS26,3133EMSS2,United States,65000,65,65,USD,ISHAGNCY,3/9/2021,
12/30/2021,FFCB,FFCB,US3133EMVP40,3133EMVP4,United States,4339000,4319,4319,USD,ISHAGNCY,4/13/2021,
12/30/2021,FEDERAL FARM CREDIT BANKS FUNDING,FFCB,US3133EMYX47,3133EMYX4,United States,1300000,1292,1292,USD,ISHAGNCY,5/5/2021,
12/30/2021,FFCB,FFCB,US3133EMF312,3133EMF31,United States,1550000,1539,1539,USD,ISHAGNCY,6/2/2021,
12/30/2021,FHLB,FHLB,US3130AMRY00,3130AMRY0,United States,9000000,8944,8944,USD,ISHAGNCY,6/4/2021,
12/30/2021,FHLB,FHLB,US3133834G32,3133834G3,United States,15000,15,15,USD,ISHAGNCY,5/9/2013,
12/30/2021,FHLB,FHLB,US313383QR54,313383QR5,United States,1000000,1039,1039,USD,ISHAGNCY,7/12/2013,
12/30/2021,FHLMC,FHLMC,US3137EAES48,3137EAES4,United States,60000,60,60,USD,ISHAGNCY,6/26/2020,
12/30/2021,FNMA,FNMA,US3135G05G45,,United States,28887000,28771,28771,USD,ISHAGNCY,7/10/2020,
