ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|AMERICAN CAMPUS COMMUNITIES OPERAT|ACC|US024836AB49||United States|1374000|1497|1497|USD|ISHIBDP|6/24/2014|
12/30/2021|AFLAC INC|AFL|US001055AM48|001055AM4|United States|3380000|3629|3629|USD|ISHIBDP|11/7/2014|
12/30/2021|ASSURED GUARANTY US HOLDINGS INC|AGO|US04621WAC47|04621WAC4|United States|1159000|1285|1285|USD|ISHIBDP|6/20/2014|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874CY14||United States|4478000|4826|4826|USD|ISHIBDP|10/2/2013|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAA07|00914AAA0|United States|2426000|2600|2600|USD|ISHIBDP|1/23/2019|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAL61||United States|1937000|1913|1913|USD|ISHIBDP|1/26/2021|
12/30/2021|AIR LEASE CORPORATION|AL|US00914AAP75|00914AAP7|United States|435000|428|428|USD|ISHIBDP|8/18/2021|
12/30/2021|AIR LEASE CORPORATION|AL|US00912XAN49||United States|2199000|2369|2369|USD|ISHIBDP|9/16/2014|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBH26|02005NBH2|United States|3056000|3234|3234|USD|ISHIBDP|5/21/2019|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NAV29|02005NAV2|United States|2583000|2861|2861|USD|ISHIBDP|9/29/2014|
12/30/2021|AFFILIATED MANAGERS GROUP INC|AMG|US008252AM02|008252AM0|United States|1230000|1325|1325|USD|ISHIBDP|2/11/2014|
12/30/2021|AMERIPRISE FINANCIAL INC|AMP|US03076CAG15|03076CAG1|United States|2267000|2439|2439|USD|ISHIBDP|9/18/2014|
12/30/2021|ANTHEM INC|ANTM|US94973VBJ52|94973VBJ5|United States|3157000|3377|3377|USD|ISHIBDP|8/12/2014|
12/30/2021|ANTHEM INC|ANTM|US036752AC75|036752AC7|United States|3344000|3537|3537|USD|ISHIBDP|11/21/2017|
12/30/2021|ARES CAPITAL CORPORATION|ARCC|US04010LAX10|04010LAX1|United States|3566000|3776|3776|USD|ISHIBDP|6/10/2019|
12/30/2021|AVALONBAY COMMUNITIES INC MTN|AVB|US05348EAU38||United States|1617000|1718|1718|USD|ISHIBDP|11/21/2014|
12/30/2021|AMERICAN EXPRESS COMPANY|AXP|US025816CC13||United States|4500000|4769|4769|USD|ISHIBDP|2/22/2019|
12/30/2021|AMERICAN EXPRESS COMPANY|AXP|US025816CG27|025816CG2|United States|5097000|5318|5318|USD|ISHIBDP|7/30/2019|
12/30/2021|AMERICAN EXPRESS COMPANY|AXP|US025816BR90|025816BR9|United States|5810000|6119|6119|USD|ISHIBDP|10/30/2017|
12/30/2021|AMERICAN EXPRESS COMPANY|AXP|US025816BK48||United States|2056000|2200|2200|USD|ISHIBDP|12/5/2014|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFB05||United States|7694000|8315|8315|USD|ISHIBDP|1/21/2014|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFF19|06051GFF1|United States|7461000|8007|8007|USD|ISHIBDP|4/1/2014|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFH74||United States|9851000|10699|10699|USD|ISHIBDP|8/26/2014|
12/30/2021|BROOKFIELD FINANCE LLC|BAMACN|US11271RAA77||Canada|3457000|3682|3682|USD|ISHIBDP|3/10/2017|
12/30/2021|BBVA USA|PNC|US05552JAA79||United States|2367000|2466|2466|USD|ISHIBDP|8/27/2019|
12/30/2021|BLACKSTONE PRIVATE CREDIT FUND 144A|BCRED|US09261HAA59|09261HAA5|United States|1510000|1494|1494|USD|ISHIBDP|9/15/2021|
12/30/2021|BLACKSTONE PRIVATE CREDIT FUND 144A|BCRED|US09261HAG20|09261HAG2|United States|20000|20|20|USD|ISHIBDP|11/22/2021|
12/30/2021|BRANDYWINE OPERATING PARTNERSHIP L|BDN|US105340AN33||United States|404000|431|431|USD|ISHIBDP|9/16/2014|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406HCS67||United States|2393000|2555|2555|USD|ISHIBDP|2/4/2014|
12/30/2021|BANK OF NEW YORK MELLON/THE MTN|BK|US06406RAS67||United States|1035000|1024|1024|USD|ISHIBDP|4/26/2021|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406HCV96||United States|1575000|1666|1666|USD|ISHIBDP|5/7/2014|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406HCX52||United States|1924000|2046|2046|USD|ISHIBDP|9/11/2014|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406RAL15||United States|3282000|3382|3382|USD|ISHIBDP|10/24/2019|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406RAX52|06406RAX5|United States|1070000|1064|1064|USD|ISHIBDP|10/25/2021|
12/30/2021|BROWN & BROWN INC|BRO|US115236AA91||United States|2105000|2272|2272|USD|ISHIBDP|9/18/2014|
12/30/2021|BRIXMOR OPERATING PARTNERSHIP LP|BRX|US11120VAF04|11120VAF0|United States|1600000|1681|1681|USD|ISHIBDP|6/5/2017|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RAW43||United States|3156000|3350|3350|USD|ISHIBDP|6/27/2013|
12/30/2021|CITIBANK NA|C|US17325FAS74||United States|6831000|7300|7300|USD|ISHIBDP|1/23/2019|
12/30/2021|CITIGROUP GLOBAL MARKETS HOLDINGS MTN|C|US17329FXG44|17329FXG4|United States|495000|489|489|USD|ISHIBDP|6/7/2021|
12/30/2021|CITIGROUP INC|C|US172967HT16|172967HT1|United States|2281000|2425|2425|USD|ISHIBDP|6/16/2014|
12/30/2021|CITIGROUP INC|C|US172967HV61|172967HV6|United States|2906000|3143|3143|USD|ISHIBDP|8/5/2014|
12/30/2021|BGC PARTNERS INC|BGCP|US05541TAM36|05541TAM3|United States|1135000|1193|1193|USD|ISHIBDP|12/9/2019|
12/30/2021|ACE INA HOLDINGS INC|CB|US00440EAR80|00440EAR8|United States|680000|721|721|USD|ISHIBDP|5/27/2014|
12/30/2021|COMERICA BANK|CMA|US20034DJA81|20034DJA8|United States|2540000|2649|2649|USD|ISHIBDP|7/23/2019|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HCA14|14040HCA1|United States|4359000|4664|4664|USD|ISHIBDP|1/29/2019|
12/30/2021|CAPITAL ONE FINANCIAL CORP|COF|US14040HBF10|14040HBF1|United States|2582000|2741|2741|USD|ISHIBDP|4/24/2014|
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HBT14|14040HBT1|United States|5195000|5502|5502|USD|ISHIBDP|10/31/2017|
12/30/2021|CYRUSONE LP|CONE|US23283PAQ72|23283PAQ7|United States|2446000|2541|2541|USD|ISHIBDP|12/5/2019|
12/30/2021|CREDIT SUISSE AG (NEW YORK BRANCH)|CS|US22550L2E08||Switzerland|3724000|3690|3690|USD|ISHIBDP|2/2/2021|
12/30/2021|CREDIT SUISSE NEW YORK NY MTN|CS|US22546QAP28||Switzerland|10103000|10833|10833|USD|ISHIBDP|9/9/2014|
12/30/2021|AETNA INC|AET|US00817YAQ17||United States|3198000|3392|3392|USD|ISHIBDP|11/10/2014|
