ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|MASSACHUSETTS ST|MAS|US57582P3Z12|57582P3Z1|United States|35000|37|37|USD|NAT0-5|7/10/2014|
12/30/2021|METROPOLITAN GOVT NASHVILLE &|MET|US592112RW87|592112RW8|United States|1375000|1442|1442|USD|NAT0-5|2/2/2012|
12/30/2021|MIAMI-DADE CNTY FLA TRAN SYS S|MIATRN|US59334PEL76|59334PEL7|United States|7130000|7478|7478|USD|NAT0-5|8/1/2012|
12/30/2021|MICHIGAN FIN AUTH REV|MISFIN|US59447TYH03|59447TYH0|United States|12160000|12754|12754|USD|NAT0-5|9/4/2014|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US6461393H69|6461393H6|United States|16435000|17240|17240|USD|NAT0-5|4/4/2013|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US6461393M54|6461393M5|United States|110000|115|115|USD|NAT0-5|4/4/2013|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US646140AT08|646140AT0|United States|750000|787|787|USD|NAT0-5|4/4/2013|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US646140CU52|646140CU5|United States|6800000|7133|7133|USD|NAT0-5|4/4/2013|
12/30/2021|NEW JERSEY ST TPK AUTH TPK REV|NJSTRN|US646140CV36|646140CV3|United States|1065000|1117|1117|USD|NAT0-5|4/4/2013|
12/30/2021|TAMPA-HILLSBOROUGH CNTY FLA EX|TAMTRN|US875301EU35|875301EU3|United States|10050000|10540|10540|USD|NAT0-5|12/20/2012|
12/30/2021|WISCONSIN ST TRANSN REV|WISTRN|US977123S412|977123S41|United States|225000|236|236|USD|NAT0-5|4/25/2012|
12/30/2021|WISCONSIN ST TRANSN REV|WISTRN|US977123S586|977123S58|United States|7040000|7384|7384|USD|NAT0-5|4/25/2012|
