ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DQ70|026874DQ7|United States|80000|82|82|USD|ISHELQD|5/11/2020|
12/30/2021|AMERICAN INTERNATIONAL GROUP INC|AIG|US026874DA29||United States|75000|93|93|USD|ISHELQD|7/16/2014|
12/30/2021|AIR LEASE CORPORATION MTN|AL|US00914AAM45|00914AAM4|United States|105000|105|105|USD|ISHELQD|5/24/2021|
12/30/2021|ALLY FINANCIAL INC|ALLY|US02005NBJ81|02005NBJ8|United States|150000|171|171|USD|ISHELQD|4/8/2020|
12/30/2021|ANTHEM INC|ANTM|US036752AJ29|036752AJ2|United States|80000|83|83|USD|ISHELQD|9/9/2019|
12/30/2021|ANTHEM INC|ANTM|US036752AP88||United States|70000|72|72|USD|ISHELQD|3/17/2021|
12/30/2021|ANTHEM INC|ANTM|US036752AS28||United States|55000|62|62|USD|ISHELQD|3/17/2021|
12/30/2021|ALEXANDRIA REAL ESTATE EQUITIES IN|ARE|US015271AW93|015271AW9|United States|40000|39|39|USD|ISHELQD|2/18/2021|
12/30/2021|AMERICAN EXPRESS CO|AXP|US025816BF52|025816BF5|United States|15000|18|18|USD|ISHELQD|2/26/2013|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GFL86||United States|120000|133|133|USD|ISHELQD|10/22/2014|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJT76||United States|100000|102|102|USD|ISHELQD|4/22/2021|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GHU67|06051GHU6|United States|60000|69|69|USD|ISHELQD|4/23/2019|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GJW06||United States|25000|26|26|USD|ISHELQD|4/22/2021|
12/30/2021|BANK OF AMERICA CORP MTN|BAC|US06051GJM24|06051GJM2|United States|25000|25|25|USD|ISHELQD|10/21/2020|
12/30/2021|BANK OF AMERICA CORP|BAC|US06051GKB40|06051GKB4|United States|90000|91|91|USD|ISHELQD|7/21/2021|
12/30/2021|BANK OF NEW YORK MELLON CORP/THE MTN|BK|US06406FAE34||United States|150000|157|157|USD|ISHELQD|8/16/2016|
12/30/2021|BRIXMOR OPERATING PARTNERSHIP LP|BRX|US11120VAH69|11120VAH6|United States|20000|22|22|USD|ISHELQD|5/10/2019|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RAX26|10112RAX2|United States|40000|43|43|USD|ISHELQD|1/20/2016|
12/30/2021|BOSTON PROPERTIES LP|BXP|US10112RBF01|10112RBF0|United States|55000|54|54|USD|ISHELQD|9/29/2021|
12/30/2021|CITIGROUP INC|C|US172967MP39|172967MP3|United States|105000|121|121|USD|ISHELQD|3/31/2020|
12/30/2021|CITIGROUP INC|C|US172967NF48|172967NF4|United States|30000|30|30|USD|ISHELQD|11/3/2021|
12/30/2021|CITIGROUP INC|C|US172967KR13|172967KR1|United States|65000|81|81|USD|ISHELQD|5/18/2016|
12/30/2021|CITIGROUP INC|C|US172967MD09||United States|55000|72|72|USD|ISHELQD|7/23/2018|
12/30/2021|AETNA INC|AET|US00817YAZ16|00817YAZ1|United States|20000|23|23|USD|ISHELQD|8/10/2017|
12/30/2021|DEUTSCHE BANK AG (NEW YORK BRANCH)|DB|US251526CE71||Germany|200000|200|200|USD|ISHELQD|11/24/2020|
12/30/2021|DISCOVER FINANCIAL SERVICES|DFS|US254709AM01|254709AM0|United States|75000|83|83|USD|ISHELQD|2/9/2017|
12/30/2021|AXA EQUITABLE HOLDINGS INC|EQH|US054561AM77|054561AM7|United States|20000|25|25|USD|ISHELQD|1/16/2019|
12/30/2021|GOLDMAN SACHS GROUP INC/THE|GS|US38141GYB49||United States|200000|202|202|USD|ISHELQD|4/22/2021|
12/30/2021|GOLDMAN SACHS GROUP INC|GS|US38141GFD16||United States|90000|129|129|USD|ISHELQD|10/3/2007|
12/30/2021|GOLDMAN SACHS GROUP INC/THE|GS|US38148LAF31||United States|50000|65|65|USD|ISHELQD|5/22/2015|
12/30/2021|HUMANA INC|HUM|US444859BR26|444859BR2|United States|40000|39|39|USD|ISHELQD|8/3/2021|
12/30/2021|INTERCONTINENTAL EXCHANGE INC|ICE|US45866FAN42|45866FAN4|United States|75000|73|73|USD|ISHELQD|8/20/2020|
12/30/2021|INTERCONTINENTAL EXCHANGE INC|ICE|US45866FAQ72|45866FAQ7|United States|30000|30|30|USD|ISHELQD|8/20/2020|
12/30/2021|JPMORGAN CHASE & CO|JPM|US46625HKC33||United States|25000|27|27|USD|ISHELQD|1/23/2015|
12/30/2021|JPMORGAN CHASE & CO|JPM|US46647PCC86||United States|150000|153|153|USD|ISHELQD|4/22/2021|
12/30/2021|JPMORGAN CHASE & CO|JPM|US46625HHF01||United States|110000|160|160|USD|ISHELQD|5/22/2008|
12/30/2021|JPMORGAN CHASE & CO|JPM|US48126BAA17||United States|25000|35|35|USD|ISHELQD|12/22/2011|
12/30/2021|JPMORGAN CHASE & CO|JPM|US46647PAK21||United States|25000|30|30|USD|ISHELQD|7/24/2017|
12/30/2021|JPMORGAN CHASE & CO|JPM|US46647PCE43||United States|25000|27|27|USD|ISHELQD|4/22/2021|
12/30/2021|METLIFE INC|MET|US59156RAM07||United States|40000|54|54|USD|ISHELQD|6/23/2005|
12/30/2021|METLIFE INC|MET|US59156RBN70|59156RBN7|United States|35000|42|42|USD|ISHELQD|3/5/2015|
12/30/2021|MARSH & MCLENNAN COMPANIES INC|MMC|US571748BJ05|571748BJ0|United States|20000|27|27|USD|ISHELQD|1/15/2019|
12/30/2021|MORGAN STANLEY MTN|MS|US6174467X10|6174467X1|United States|25000|28|28|USD|ISHELQD|11/22/2013|
12/30/2021|MORGAN STANLEY MTN|MS|US61747YED31|61747YED3|United States|200000|198|198|USD|ISHELQD|7/20/2021|
12/30/2021|MORGAN STANLEY|MS|US61747YDY86||United States|75000|93|93|USD|ISHELQD|1/27/2015|
12/30/2021|MORGAN STANLEY MTN|MS|US6174468N29|6174468N2|United States|55000|83|83|USD|ISHELQD|3/24/2020|
12/30/2021|PROGRESSIVE CORPORATION (THE)|PGR|US743315AS29|743315AS2|United States|15000|18|18|USD|ISHELQD|4/6/2017|
12/30/2021|PNC FINANCIAL SERVICES GROUP INC (|PNC|US693475AZ80|693475AZ8|United States|100000|104|104|USD|ISHELQD|1/22/2020|
12/30/2021|PRUDENTIAL FINANCIAL INC MTN|PRU|US74432QCE35|74432QCE3|United States|50000|63|63|USD|ISHELQD|2/25/2019|
12/30/2021|RAYMOND JAMES FINANCIAL INC.|RJF|US754730AH26|754730AH2|United States|25000|28|28|USD|ISHELQD|4/1/2021|
12/30/2021|SYNCHRONY FINANCIAL|SYF|US87165BAM54|87165BAM5|United States|100000|108|108|USD|ISHELQD|12/1/2017|
12/30/2021|TRAVELERS COMPANIES INC|TRV|US89417EAR09|89417EAR0|United States|25000|26|26|USD|ISHELQD|6/8/2021|
12/30/2021|US BANCORP|USB|US91159HJA95||United States|75000|71|71|USD|ISHELQD|7/20/2020|
12/30/2021|WELLTOWER INC|WELL|US42217KBF21||United States|140000|151|151|USD|ISHELQD|5/26/2015|
