ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|TREASURY NOTE|TNOTE|US9128286B18|9128286B1|United States|2657600|2901|2901|USD|ISHIBT29|2/15/2019|
12/30/2021|TREASURY NOTE|TNOTE|US9128286T26|9128286T2|United States|5885700|6295|6295|USD|ISHIBT29|5/15/2019|
12/30/2021|TREASURY NOTE|TNOTE|US912828YB05|912828YB0|United States|5072300|5179|5179|USD|ISHIBT29|8/15/2019|
12/30/2021|TREASURY NOTE|TNOTE|US912828YS30|912828YS3|United States|1729900|1777|1777|USD|ISHIBT29|11/15/2019|
12/30/2021|USD CASH|USD|||United States|4712|5|5|USD|ISHIBT29|1/1/1989|
12/30/2021|FUTURES USD MARGIN BALANCE|MARGIN_USD|||United States|-4|-0|-0|USD|ISHIBT29|1/1/2000|
12/30/2021|BLK CSH FND TREASURY SL AGENCY|XTSLA|US0669224778|066922477|United States|170000|170|170|USD|ISHIBT29|2/4/2009|
