ASOF_DATE|NAME|TICKER|ISIN|CUSIP|COUNTRY|POSITION_AMOUNT|MARKET_VALUE_IN_THOUSANDS|LOCAL_MARKET_VALUE_IN_THOUSANDS|CURRENCY|PORTFOLIO_TICKER|Issue_Date
12/30/2021|CAPITAL ONE FINANCIAL CORPORATION|COF|US14040HBJ32|14040HBJ3|United States|3710000|4056|4056|USD|ISHIBDQ|10/29/2015|
12/30/2021|CREDIT SUISSE AG (NEW YORK BRANCH)|CS|US22550L2C42||Switzerland|3708000|3908|3908|USD|ISHIBDQ|4/9/2020|
12/30/2021|CUBESMART LP|CUBE|US22966RAC07|22966RAC0|United States|784000|848|848|USD|ISHIBDQ|10/26/2015|
12/30/2021|COLUMBIA PROPERTY TRUST OPERATING|CXP|US19828JAA60|19828JAA6|United States|817000|894|894|USD|ISHIBDQ|3/12/2015|
12/30/2021|DISCOVER FINANCIAL SERVICES|DFS|US254709AL28|254709AL2|United States|1174000|1258|1258|USD|ISHIBDQ|3/4/2015|
12/30/2021|DIGITAL REALTY TRUST LP|DLR|US25389JAQ94||United States|1208000|1351|1351|USD|ISHIBDQ|3/8/2016|
12/30/2021|EPR PROPERTIES|EPR|US26884UAB52||United States|700000|754|754|USD|ISHIBDQ|3/16/2015|
12/30/2021|ERP OPERATING LIMITED PARTNERSHIP|EQR|US26884ABD46||United States|1114000|1185|1185|USD|ISHIBDQ|5/14/2015|
12/30/2021|ESSEX PORTFOLIO LP|ESS|US29717PAP27||United States|1281000|1366|1366|USD|ISHIBDQ|3/17/2015|
12/30/2021|FIRST HORIZON NATIONAL CORP|FHN|US320517AD78|320517AD7|United States|1080000|1160|1160|USD|ISHIBDQ|5/26/2020|
12/30/2021|FIFTH THIRD BANCORP|FITB|US316773CY45|316773CY4|United States|2179000|2256|2256|USD|ISHIBDQ|10/28/2019|
12/30/2021|FIFTH THIRD BANK|FITB|US31677QBM06|31677QBM0|United States|980000|1083|1083|USD|ISHIBDQ|7/26/2018|
12/30/2021|FS KKR CAPITAL CORP|FSK|US302635AE72|302635AE7|United States|1392000|1481|1481|USD|ISHIBDQ|11/20/2019|
12/30/2021|GATX CORP|GMT|US361448AW32|361448AW3|United States|695000|733|733|USD|ISHIBDQ|2/6/2015|
12/30/2021|GOLDMAN SACHS GROUP INC/THE|GS|US38148LAC00||United States|6317000|6756|6756|USD|ISHIBDQ|1/23/2015|
12/30/2021|GOLDMAN SACHS GROUP INC/THE|GS|US38141GXJ83|38141GXJ8|United States|7763000|8281|8281|USD|ISHIBDQ|3/30/2020|
12/30/2021|GOLDMAN SACHS GROUP INC|GS|US38148LAE65|38148LAE6|United States|5835000|6252|6252|USD|ISHIBDQ|5/22/2015|
12/30/2021|GOLDMAN SACHS GROUP INC/THE|GS|US38141GVR28||United States|5024000|5525|5525|USD|ISHIBDQ|10/21/2015|
12/30/2021|GOLDMAN SACHS BDC INC|GSBD|US38147UAC18|38147UAC1|United States|1235000|1313|1313|USD|ISHIBDQ|2/10/2020|
12/30/2021|HUNTINGTON BANCSHARES INC|HBAN|US446150AM64|446150AM6|United States|1796000|1941|1941|USD|ISHIBDQ|5/15/2018|
12/30/2021|JANUS CAPITAL GROUP INC|JHG|US47102XAJ46||United States|627000|700|700|USD|ISHIBDQ|7/31/2015|
12/30/2021|HOST HOTELS & RESORTS LP|HST|US44107TAV89|44107TAV8|United States|1127000|1198|1198|USD|ISHIBDQ|5/15/2015|
12/30/2021|HUMANA INC|HUM|US444859BM39|444859BM3|United States|1582000|1744|1744|USD|ISHIBDQ|3/26/2020|
12/30/2021|INTERCONTINENTAL EXCHANGE INC|ICE|US45866FAD69||United States|3418000|3704|3704|USD|ISHIBDQ|11/24/2015|
12/30/2021|JPMORGAN CHASE & CO|JPM|US46625HKC33||United States|6106000|6500|6500|USD|ISHIBDQ|1/23/2015|
12/30/2021|JPMORGAN CHASE & CO|JPM|US46625HMN79|46625HMN7|United States|6349000|6979|6979|USD|ISHIBDQ|7/21/2015|
12/30/2021|BANK ONE CORPORATION|JPM|US059438AG67||United States|110000|136|136|USD|ISHIBDQ|7/25/1995|
12/30/2021|KEYBANK NATIONAL ASSOCIATION|KEY|US49327M2K91||United States|2263000|2412|2412|USD|ISHIBDQ|6/1/2015|
12/30/2021|KEYCORP MTN|KEY|US49326EEH27||United States|1583000|1742|1742|USD|ISHIBDQ|10/29/2018|
12/30/2021|KIMCO REALTY CORPORATION|KIM|US49446RAU32||United States|1242000|1323|1323|USD|ISHIBDQ|8/10/2017|
12/30/2021|KEMPER CORP|KMPR|US488401AB66|488401AB6|United States|724000|785|785|USD|ISHIBDQ|2/24/2015|
12/30/2021|KILROY REALTY LP|KRC|US49427RAL69|49427RAL6|United States|960000|1055|1055|USD|ISHIBDQ|9/16/2015|
12/30/2021|KITE REALTY GROUP LP|KRG|US76131VAA17|76131VAA1|United States|300000|318|318|USD|ISHIBDQ|3/12/2015|
12/30/2021|LAZARD GROUP LLC|LAZ|US52107QAG01||United States|1154000|1240|1240|USD|ISHIBDQ|2/13/2015|
12/30/2021|LINCOLN NATIONAL CORP|LNC|US534187BE89|534187BE8|United States|430000|460|460|USD|ISHIBDQ|3/9/2015|
12/30/2021|MID-AMERICA APARTMENTS LP|MAA|US59523UAM99||United States|868000|944|944|USD|ISHIBDQ|11/9/2015|
12/30/2021|METLIFE INC|MET|US59156RBM97|59156RBM9|United States|1673000|1777|1777|USD|ISHIBDQ|3/5/2015|
12/30/2021|METLIFE INC|MET|US59156RBQ02||United States|1453000|1573|1573|USD|ISHIBDQ|11/13/2015|
12/30/2021|MARSH & MCLENNAN COMPANIES INC|MMC|US571748AX08||United States|1901000|2036|2036|USD|ISHIBDQ|9/10/2014|
12/30/2021|MORGAN STANLEY|MS|US6174468C63|6174468C6|United States|5901000|6505|6505|USD|ISHIBDQ|7/23/2015|
12/30/2021|MORGAN STANLEY MTN|MS|US6174467X10|6174467X1|United States|6041000|6791|6791|USD|ISHIBDQ|11/22/2013|
12/30/2021|MANUFACTURERS AND TRADERS TRUST CO|MTB|US55279HAK68||United States|1987000|2099|2099|USD|ISHIBDQ|2/6/2015|
12/30/2021|NATIONAL RETAIL PROPERTIES INC|NNN|US637417AH98||United States|1143000|1246|1246|USD|ISHIBDQ|10/21/2015|
12/30/2021|NORTHERN TRUST CORPORATION|NTRS|US665859AP94||United States|2547000|2806|2806|USD|ISHIBDQ|10/31/2013|
12/30/2021|REALTY INCOME CORPORATION|O|US756109AV67||United States|1341000|1455|1455|USD|ISHIBDQ|4/4/2018|
12/30/2021|REALTY INCOME CORPORATION|O|US756109BE34||United States|1533000|1712|1712|USD|ISHIBDQ|11/1/2021|
12/30/2021|OAKTREE SPECIALTY LENDING CORP|OCSL|US67401PAB40|67401PAB4|United States|840000|886|886|USD|ISHIBDQ|2/25/2020|
12/30/2021|OMEGA HEALTHCARE INVESTORS|OHI|US681936BD18||United States|1276000|1390|1390|USD|ISHIBDQ|7/17/2015|
12/30/2021|OFFICE PROPERTIES INCOME TRUST|OPI|US81618TAC45|81618TAC4|United States|1957000|2103|2103|USD|ISHIBDQ|2/3/2015|
12/30/2021|OWL ROCK CAPITAL CORP|ORCC|US69121KAB08||United States|1117000|1174|1174|USD|ISHIBDQ|10/8/2019|
12/30/2021|OWL ROCK CAPITAL CORP|ORCC|US69121KAC80|69121KAC8|United States|1492000|1569|1569|USD|ISHIBDQ|1/22/2020|
12/30/2021|HCP INC|PEAK|US40414LAM19|40414LAM1|United States|191000|203|203|USD|ISHIBDQ|1/21/2015|
12/30/2021|HCP INC|PEAK|US40414LAN91||United States|892000|963|963|USD|ISHIBDQ|5/20/2015|
12/30/2021|PRINCIPAL FINANCIAL GROUP INC|PFG|US74251VAK89|74251VAK8|United States|1637000|1737|1737|USD|ISHIBDQ|5/7/2015|
12/30/2021|PNC BANK NATIONAL ASSOCIATION|PNC|US69353REK05||United States|1777000|1885|1885|USD|ISHIBDQ|2/23/2015|
12/30/2021|PNC BANK NATIONAL ASSOCIATION MTN|PNC|US69353REQ74||United States|1856000|1977|1977|USD|ISHIBDQ|6/1/2015|
12/30/2021|PNC BANK NATIONAL ASSOCIATION|PNC|US69349LAQ14||United States|1050000|1158|1158|USD|ISHIBDQ|10/24/2013|
12/30/2021|COOPERATIEVE RABOBANK UA (NEW YORK MTN|RABOBK|US21688AAE29||Netherlands|1735000|1855|1855|USD|ISHIBDQ|5/21/2015|
12/30/2021|REGIONS FINANCIAL CORPORATION|RF|US7591EPAQ39|7591EPAQ3|United States|2667000|2732|2732|USD|ISHIBDQ|5/18/2020|
12/30/2021|RENAISSANCERE FINANCE INC|RNR|US75972YAA91|75972YAA9|United States|530000|568|568|USD|ISHIBDQ|3/24/2015|
12/30/2021|SANTANDER HOLDINGS USA INC|SANUSA|US80282KBB17||United States|2346000|2469|2469|USD|ISHIBDQ|6/1/2020|
12/30/2021|SANTANDER HOLDINGS USA INC|SANUSA|US80282KAE64||United States|3064000|3379|3379|USD|ISHIBDQ|7/17/2015|
12/30/2021|CHARLES SCHWAB CORP|SCHW|US808513AL92|808513AL9|United States|1017000|1076|1076|USD|ISHIBDQ|3/10/2015|
12/30/2021|CHARLES SCHWAB CORPORATION (THE)|SCHW|US808513BB02|808513BB0|United States|846000|930|930|USD|ISHIBDQ|3/24/2020|
12/30/2021|CHARLES SCHWAB CORPORATION (THE)|SCHW|US808513BV65|808513BV6|United States|1170000|1256|1256|USD|ISHIBDQ|9/22/2021|
12/30/2021|CHARLES SCHWAB CORPORATION (THE)|SCHW|US808513AX31||United States|2075000|2246|2246|USD|ISHIBDQ|5/22/2018|
12/30/2021|DDR CORP|SITC|US23317HAD44|23317HAD4|United States|1338000|1426|1426|USD|ISHIBDQ|1/22/2015|
12/30/2021|SVB FINANCIAL GROUP|SIVB|US78486QAD34|78486QAD3|United States|1414000|1515|1515|USD|ISHIBDQ|1/29/2015|
12/30/2021|SIMON PROPERTY GROUP LP|SPG|US828807CV75||United States|3183000|3433|3433|USD|ISHIBDQ|8/17/2015|
12/30/2021|STATE STREET CORP|STT|US857477AT04||United States|4289000|4686|4686|USD|ISHIBDQ|8/18/2015|
